Ticker,Market Cap
ROIV,7895946752
ROKU,13188026368
ROMA,53998268
ROOT,1905855104
ROP,58815004672
ROST,42807054336
RPAY,451761632
RPD,1462728832
RPID,145959552
RPRX,20400877568
RPTX,67339504
RR,211159008
RRBI,423051616
RRGB,99941800
RRR,5788955648
RSLS,5702444
RSSS,89748312
RSVR,527044768
RSVRW,N/A
RTAC,451581856
RTACU,N/A
RTACW,N/A
RUM,3015517952
RUMBW,N/A
RUN,2352263424
RUSHA,4181923328
RUSHB,4205940224
RVMD,7171317760
RVMDW,N/A
RVPH,28595514
RVPHW,N/A
RVSB,120371928
RVSN,17681186
RVSNW,N/A
RVYL,10394651
RWAY,410447904
RWAYL,N/A
RWAYZ,N/A
RXRX,2265439744
RXST,314936736
RXT,370587968
RYAAY,30472931328
RYET,51951372
RYTM,5823478272
RZLT,464892736
RZLV,599430720
RZLVW,N/A
SABR,1219652992
SABS,24778060
SABSW,N/A
SAFT,1090658432
SAFX,282006336
SAGE,572054720
SAGT,26480498
SAIA,7817345536
SAIC,5336936960
SAIH,15430234
SAIHW,N/A
SAIL,11429555200
SAMG,152754592
SANA,957480960
SANG,200700336
SANM,5585897984
SANW,5173812
SATL,349289056
SATLW,N/A
SATS,8520787456
SAVA,103861992
SBAC,24990631936
SBC,520769600
SBCF,2527540992
SBCWW,N/A
SBET,1698806528
SBFG,125445624
SBFM,6606568
SBFMW,N/A
SBGI,1081489024
SBLK,2151106048
SBRA,4464868864
SBUX,106190897152
SCAG,566392960
SCAGW,N/A
SCHL,574560384
SCKT,9458295
SCLX,34690568
SCLXW,N/A
SCNI,2309812
SCNX,21117404
SCOR,27361484
SCPH,237564000
SCSC,934779968
SCVL,576783296
SCWO,27648924
SCYX,31227946
SDA,250448928
SDAWW,N/A
SDGR,1537246080
SDHI,351515424
SDHIR,N/A
SDHIU,N/A
SDM,395530016
SDOT,8037407
SDST,38546880
SDSTW,N/A
SEAT,365779552
SEATW,N/A
SEDG,1570575744
SEED,7235304
SEER,126225096
SEGG,32827774
SEIC,11532475392
SELF,60773824
SELX,44726940
SENEA,705822720
SENEB,695069504
SEPN,533362848
SERA,104353656
SERV,616075840
SEVN,164707984
SEZL,4502638080
SFBC,109611040
SFD,9324640256
SFHG,19126660
SFIX,557179456
SFM,16120246272
SFNC,2529116160
SFST,323364320
SFWL,81309536
SGA,87868296
SGBX,6276858
SGC,171013824
SGD,2129635
SGHT,188195648
SGLY,4245525
SGMA,18296678
SGML,678881216
SGMO,122701000
SGMT,301508992
SGRP,22176382
SGRY,2883599872
SHBI,556683328
SHC,3299814400
SHEN,826147968
SHFS,8523507
SHFSW,N/A
SHIM,70017104
SHIP,136863312
SHLS,963763904
SHMD,127034080
SHMDW,N/A
SHOO,1797901184
SHOP,151754981376
SHOT,49564812
SHOTW,N/A
SHPH,1808276
SIBN,739361600
SIDU,31430658
SIEB,146081792
SIFY,352346432
SIGA,490085984
SIGI,5319279616
SIGIP,N/A
SILC,88913144
SILO,4270615
SIMA,319853696
SIMAW,N/A
SIMO,2450904576
SINT,7438325
SION,877873728
SIRI,8203128832
SISI,4212488
SITM,5324256768
SJ,36584960
SKBL,42350648
SKIN,236238752
SKK,11250000
SKWD,2173272064
SKYE,122078536
SKYQ,12629523
SKYT,466919648
SKYW,4564497920
SKYX,109586848
SLAB,4534157312
SLDB,421846560
SLDE,2411226112
SLDP,475703904
SLDPW,N/A
SLE,4423132
SLGL,23790390
SLM,7014436864
SLMBP,4940227584
SLN,291647104
SLNG,90982400
SLNH,20038872
SLNHP,N/A
SLNO,4353596928
SLP,350735840
SLRC,891694912
SLRX,1365932
SLS,198058352
SLSN,241155344
SLXN,6649678
SLXNW,N/A
SMBC,644326016
SMCI,29485791232
SMID,201256896
SMLR,616938304
SMMT,18848862208
SMPL,3403011328
SMSI,21760930
SMTC,4115191040
SMTI,258369792
SMTK,4107242
SMX,4805928
SMXT,52385400
SMXWW,N/A
SNAL,51727044
SNBR,167233760
SNCR,86177512
SNCY,695424640
SND,89929928
SNDK,6167258624
SNDL,404243424
SNDX,833369088
SNES,10460300
SNEX,4584219136
SNFCA,235069840
SNGX,4439516
SNOA,5837747
SNPS,85032886272
SNRE,4020608512
SNSE,10190334
SNT,109518864
SNTG,5554553
SNTI,51640580
SNWV,305948960
SNY,119894179840
SNYR,30647974
SOBR,6670972
SOFI,23455737856
SOGP,30403604
SOHO,36694564
SOHOB,71660752
SOHON,71381616
SOHOO,73806768
SOHU,425425408
SOND,35461688
SONDW,N/A
SONM,12928110
SONN,29093792
SONO,1291535744
SOPA,6468767
SOPH,233207040
SORA,180264000
SOTK,57840188
SOUN,4565827584
SOUNW,N/A
SOWG,9106480
SPAI,50826868
SPCB,44883348
SPFI,602696768
SPHL,5692500
SPKL,179493552
SPNS,1654261120
SPOK,363924000
SPPL,11424318
SPRC,4078998
SPRO,149001744
SPRY,1756550272
SPSC,5360130048
SPT,1115226240
SPTN,899308224
SPWH,134880064
SPWR,132047936
SPWRW,N/A
SQFT,16514970
SQFTP,N/A
SQFTW,N/A
SRAD,8635879424
SRBK,131038968
SRCE,1590079360
SRDX,444708224
SRM,130185280
SRPT,1869228544
SRRK,3640214272
SRTS,70425712
SRZN,76635088
SSBI,79623904
SSII,926395136
SSKN,9802226
SSNC,20660410368
SSP,325844480
SSRM,2571225088
SSSS,200182288
SSSSL,N/A
SSTI,161328560
SSYS,933701056
STAA,856306304
STAI,18948468
STAK,19340460
STBA,1517496576
STEC,63840000
STEP,7370507264
STFS,18693000
STGW,1258110080
STHO,108021952
STI,11478944
STIM,254538128
STKH,1722440
STKL,725234176
STKS,124229256
STLD,19795005440
STNE,4109788416
STOK,655708800
STRA,1922182656
STRD,1106940544
STRF,N/A
STRK,N/A
STRL,7358256128
STRM,22956436
STRO,65457584
STRR,6290306
STRRP,N/A
STRS,153782256
STRT,255343056
STRZ,279421248
STSS,5920854
STSSW,N/A
STTK,39347688
STX,31741296640
SUGP,15024538
SUNE,5757171
SUNS,147972032
SUPN,1898047488
SUPX,202993360
SURG,62051264
SUUN,52964004
SVC,461581728
SVCC,221012368
SVCCU,221876960
SVCCW,N/A
SVCO,141639072
SVII,117276784
SVIIR,N/A
SVIIW,N/A
SVRA,429499904
SVRE,10773750
SVREW,N/A
SWAG,26235982
SWBI,373754016
SWIM,768610624
SWIN,214929168
SWKH,186007136
SWKHL,N/A
SWKS,11132064768
SWVL,44939280
SWVLW,N/A
SXTC,197247600
SXTP,3274676
SXTPW,N/A
SY,421930400
SYBT,2343366912
SYBX,14503164
SYM,27767730176
SYNA,2608374016
SYPR,48718656
SYRE,988893760
SYTA,36817764
SYTAW,N/A
SZZL,313917664
SZZLR,N/A
SZZLU,N/A
TACH,347414976
TACHU,N/A
TACO,388507168
TACOU,N/A
TACOW,N/A
TACT,37868148
TAIT,13463960
TALK,429999552
TALKW,N/A
TANH,2485762
TAOP,4803666
TAOX,14329045
TARA,121725896
TARS,1735816576
TASK,1515815040
TATT,397702304
TAVI,163427024
TAVIR,N/A
TAYD,145607008
TBBK,3038466048
TBCH,268551520
TBH,7953528
TBLA,1171521152
TBLAW,N/A
TBLD,634255936
TBMC,52189792
TBMCR,N/A
TBPH,571514880
TBRG,328294336
TC,27677706
TCBI,4019531264
TCBIO,N/A
TCBK,1411268352
TCBS,48986668
TCBX,508512096
TCMD,233878912
TCOM,40433217536
TCPC,667121536
TCRT,8011913
TCRX,107239184
TCX,243774768
TDAC,225756800
TDACW,N/A
TDTH,34498844
TDUP,846057280
TEAD,237164752
TEAM,50325028864
TECH,8303948800
TECTP,43717412
TECX,427880352
TELA,79901096
TELO,34971172
TEM,10153253888
TENB,4041416960
TENX,24156716
TER,15265567744
TERN,444479520
TFIN,1554375424
TFINP,N/A
TFSL,3681772800
TGL,4188624
TGTX,6163980800
TH,781006592
THAR,6992052
THCH,94751080
THFF,677676608
THRD,246172144
THRM,929342848
THRY,546727488
THTX,145161232
TIGO,6478353408
TIGR,1806358656
TIL,159078304
TILE,1249580160
TIPT,809560256
TIRX,138859984
TITN,450842240
TIVC,3847562
TKLF,17142760
TKNO,241552416
TLF,28091414
TLIH,141096528
TLN,12841955328
TLPH,9021540
TLRY,661531136
TLS,203552624
TLSA,171252432
TLSI,189115680
TLSIW,N/A
TLX,5204958208
TMC,3562323200
TMCI,379317152
TMCWW,N/A
TMDX,3977501440
TMUS,259456008192
TNDM,1060053568
TNFA,1460962
TNGX,663913280
TNMG,13502225
TNON,7741769
TNONW,N/A
TNXP,313416704
TNYA,116664776
TOI,296881248
TOIIW,N/A
TOMZ,20015200
TOP,45654896
TORO,54417612
TOUR,100362488
TOWN,2690545664
TOYO,169608352
TPCS,35984216
TPG,20584882176
TPGXL,N/A
TPIC,38078356
TPST,25482416
TRAW,8457766
TRDA,256944512
TREE,519548640
TRI,96269770752
TRIB,13996359
TRIN,944774464
TRINI,N/A
TRINZ,N/A
TRIP,2126246400
TRMB,19124203520
TRMD,1740428160
TRMK,2334435328
TRML,480246496
TRNR,9511088
TRNS,804302144
TROO,212620800
TROW,22522904576
TRS,1228494336
TRSG,26983274
TRST,668447360
TRUE,170530608
TRUG,5225060
TRUP,2174695424
TRVG,249978560
TRVI,843762112
TSAT,1259884800
TSBK,258727408
TSBX,8393132
TSCO,30677547008
TSEM,5031789056
TSHA,702208064
TSLA,1018113228800
TSSI,527051840
TTAN,9795176448
TTD,37133131776
TTEC,245384320
TTEK,9783867392
TTGT,514584992
TTMI,4515929088
TTNP,6156704
TTSH,287389632
TTWO,43659702272
TURB,24955934
TURN,40900412
TUSK,128018888
TVA,302400000
TVACU,N/A
TVACW,N/A
TVAI,271958016
TVAIU,N/A
TVGN,230461552
TVGNW,N/A
TVRD,275584896
TVTX,1502577280
TW,29851875328
TWFG,492133376
TWG,7671999
TWIN,133554280
TWNP,254773744
TWST,2276212736
TXG,1553951104
TXMD,13543205
TXN,199455031296
TXRH,12527966208
TYGO,82481680
TYRA,563420928
TZOO,143903456
TZUP,122658328
UAL,28874795008
UBCP,80942320
UBFO,153438400
UBSI,5380522496
UBXG,67091072
UCAR,17458448
UCL,73759896
UCTT,1108861824
UDMY,995754112
UEIC,90675456
UFCS,707789504
UFG,78120152
UFPI,6326365696
UFPT,1908131584
UG,37255340
UGRO,4026091
UHG,175807200
UHGWW,N/A
UK,2395453
UKOMW,N/A
ULBI,143210128
ULCC,946363584
ULH,699936448
ULTA,21570516992
ULY,10550207
UMBF,8500594176
UMBFO,N/A
UMBFP,N/A
UNB,126082312
UNCY,62372660
UNIT,1149947264
UNTY,524225280
UOKA,2789202
UONE,50203672
UONEK,46621424
UPB,635303616
UPBD,1502306432
UPC,2174484
UPLD,54120168
UPST,7087352320
UPWK,1710012032
UPXI,229376176
URBN,6469925888
URGN,660028864
UROY,326071840
USAR,1132999424
USARW,N/A
USAU,167887504
USCB,342326432
USEA,14267539
USEG,46230072
USGO,102572976
USGOW,N/A
USIO,45869912
USLM,2901848320
UTHR,13376813056
UTMD,183036624
UTSI,25276124
UVSP,927920832
UXIN,1041153472
UYSC,76588632
VABK,206782432
VACH,327963904
VACHU,N/A
VACHW,N/A
VALN,516993984
VALU,349299552
VANI,88818456
VAPE,7950719
VAPEW,N/A
VBIX,47075724
VBNK,370389152
VBTX,1776854400
VC,3118338048
VCEL,2014726912
VCIC,382067008
VCICU,N/A
VCICW,N/A
VCIG,4784538
VCTR,4356912640
VCYT,2089825024
VECO,1193824256
VEEA,66285516
VEEE,5145790
VEON,3751029504
VERA,1505389952
VERB,12088108
VERI,72631992
VERO,4852303
VERU,87393376
VERV,984666944
VERX,5697571840
VFF,147161456
VFS,8232611328
VFSWW,N/A
VGAS,157527392
VGASW,N/A
VIASP,N/A
VIAV,2289295360
VICR,2089975040
VIGL,376638976
VINP,595132608
VIOT,223039168
VIR,759617792
VIRC,128816352
VITL,1702566144
VIVK,35472976
VIVS,4864226
VKTX,3527162880
VLCN,4301423
VLGEA,547148800
VLY,5356859904
VLYPN,N/A
VLYPO,3333591040
VLYPP,3099276288
VMAR,6933583
VMD,265204704
VMEO,658152256
VNDA,294377824
VNET,2148172544
VNMEU,N/A
VNOM,10829824000
VOD,26895529984
VOR,288532640
VOXR,164707344
VRA,62051256
VRAR,35739604
VRAX,4016747
VRCA,75676136
VRDN,1387879936
VREX,329611648
VRM,146327072
VRME,9181307
VRNA,8898140160
VRNS,5637662208
VRNT,1212833664
VRRM,3985724928
VRSK,42803105792
VRSN,26588725248
VRTX,121336578048
VS,13185519
VSA,14135233
VSAT,1960664448
VSEC,2673419008
VSEE,20210944
VSEEW,N/A
VSME,48820556
VSSYW,N/A
VSTA,328060160
VSTM,267327840
VTGN,69978480
VTRS,10709829632
VTSI,72524704
VTVT,45048900
VTYX,195693296
VUZI,191368416
VVOS,41049952
VVPR,54909244
VYGR,189538240
VYNE,21914344
WABC,1353018624
WAFD,2472082176
WAFDP,N/A
WAFU,6483523
WAI,5103227
WALD,307527488
WALDW,N/A
WASH,569473280
WATT,13886647
WAVE,35167216
WAY,6640469504
WB,2428334848
WBA,9962607616
WBD,29725952000
WBTN,1212059648
WBUY,10437564
WCT,10688752
WDAY,59968106496
WDC,23301562368
WDFC,3078962176
WEN,2105554048
WENN,385880864
WENNU,N/A
WENNW,N/A
WERN,1772897024
WEST,570686464
WETH,11331346
WETO,48048000
WEYS,309948224
WFCF,58639388
WFF,31741920
WFRD,4052257792
WGRX,62180888
WGS,2359410432
WGSWW,N/A
WHF,206863584
WHFCL,N/A
WHLR,6283520
WHLRD,32349322
WHLRL,N/A
WHLRP,4017491
WHWK,96102968
WILC,269941312
WIMI,31229162
WINA,1314790784
WING,8844382208
WINT,2845188
WIX,8361085952
WKEY,69545432
WKHS,26714028
WKSP,21147890
WLAC,129283000
WLACW,N/A
WLDN,1115238784
WLDS,3531845
WLDSW,N/A
WLFC,969178368
WLGS,1435231
WMG,15888218112
WNEB,205038896
WNW,5860966
WOK,25451422
WOOF,832779136
WORX,1571918
WPRT,58910780
WRAP,70808080
WRD,2451217152
WRLD,906753920
WSBC,3187319296
WSBCP,N/A
WSBF,258854528
WSBK,88213152
WSC,5489938944
WSFS,3333945600
WTBA,343542976
WTF,246011248
WTFC,8875627520
WTFCM,3543987456
WTFCN,N/A
WTFCP,N/A
WTGUU,N/A
WTO,3856291
WTW,30640263168
WULF,1963892864
WVE,1214169216
WVVI,26014136
WVVIP,24616746
WW,3373774848
WWD,14948214784
WXM,25189140
WYHG,61871776
WYNN,11572558848
XAGE,2670613
XAGEW,N/A
XAIR,283952096
XBIO,5708231
XBIT,88109456
XBP,34407048
XBPEW,N/A
XCH,80259528
XCUR,44224528
XEL,39848415232
XELB,4066725
XENE,2503049984
XERS,872844736
XFOR,10516884
XGN,154335840
XHG,250311632
XHLD,10389908
XLO,38184268
XMTR,1709071616
XNCR,630217408
XNET,284104896
XOMA,329688096
XOMAO,N/A
XOMAP,N/A
XOS,28259746
XOSWW,N/A
XP,9461243904
XPEL,984866816
XPON,3046471
XRAY,3185698304
XRTX,3368133
XRX,640271104
XTIA,32525752
XTKG,64184840
XTLB,14454714
XWEL,5103189
XXII,1773786
XYLO,6124396
YAAS,13201925
YB,1330767488
YGMZ,55415988
YHC,4681048
YHGJ,19916824
YHNA,80173752
YHNAR,N/A
YI,64468420
YIBO,80283584
YJ,8865972
YMAB,197639152
YORKU,N/A
YORW,465041856
YOSH,14097920
YOUL,206104944
YQ,20181898
YSXT,117421880
YTRA,60212364
YXT,50763800
YYAI,13687763
YYGH,103417688
Z,18869147648
ZBAI,8657018
ZBAO,33215700
ZBIO,536314432
ZBRA,16436110336
ZCMD,28789446
ZD,1363848576
ZDAI,17556000
ZENA,153537024
ZENV,76734424
ZEO,268540064
ZEOWW,N/A
ZEUS,383885248
ZG,18879662080
ZIMV,247660912
ZION,8356946432
ZIONP,N/A
ZJK,222193808
ZJYL,95180576
ZKIN,10405360
ZLAB,3879162112
ZM,22633615360
ZNTL,98214352
ZOOZ,13437105
ZOOZW,N/A
ZS,45369815040
ZSPC,66288288
ZTEK,101526816
ZUMZ,232350592
ZURA,79509376
ZVRA,699898880
ZVSA,2772998
ZYBT,275344032
ZYME,995431808
ZYXI,61989744
